slug,sourceUid,sku,title,supplier,supplierCode,sourceUrl,mainImageUrl,priority,action,reason
flex-era-led-light-bar-bezel-kit-for-10-segments-gold,RADIUS_flex-era®-led-light-bar-bezel-kit-for-10-segments-gold,flex-era®-led-light-bar-bezel-kit-for-10-segments-gold,"FLEX ERA® LED Light Bar - Bezel Kit for 10"" Segments - Gold",Radius Fabrications,radius,https://radiusfabrications.com.au/products/flex-era®-led-light-bar-bezel-kit-for-10-segments-gold,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
flex-era-led-light-bar-bezel-kit-for-10-segments-red,RADIUS_flex-era®-led-light-bar-bezel-kit-for-10-segments-red,flex-era®-led-light-bar-bezel-kit-for-10-segments-red,"FLEX ERA® LED Light Bar - Bezel Kit for 10"" Segments - Red",Radius Fabrications,radius,https://radiusfabrications.com.au/products/flex-era®-led-light-bar-bezel-kit-for-10-segments-red,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
toyota-tacoma-2012-2018-h11-to-dt-fog-light-adapters,RADIUS_toyota-tacoma-2012-2018-h11-to-dt-fog-light-adapters,toyota-tacoma-2012-2018-h11-to-dt-fog-light-adapters,Toyota Tacoma 2012-2018 H11 to DT Fog Light Adapters,Radius Fabrications,radius,https://radiusfabrications.com.au/products/toyota-tacoma-2012-2018-h11-to-dt-fog-light-adapters,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
6-light-cover-soft-vinyl-black-white-kc-logo,RADIUS_6-light-cover-soft-vinyl-black-white-kc-logo,6-light-cover-soft-vinyl-black-white-kc-logo,"6"" Light Cover - Soft Vinyl - Black / White KC Logo",Radius Fabrications,radius,https://radiusfabrications.com.au/products/6-light-cover-soft-vinyl-black-white-kc-logo,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
bracket-set-light-mount-windshield-pillar-mount-pair-for-86-95-jeep-yj,RADIUS_bracket-set-light-mount-windshield-pillar-mount-pair-for-86-95-jeep-yj,bracket-set-light-mount-windshield-pillar-mount-pair-for-86-95-jeep-yj,Bracket Set - Light Mount - Windshield - Pillar Mount - Pair - for 86-95 Jeep YJ,Radius Fabrications,radius,https://radiusfabrications.com.au/products/bracket-set-light-mount-windshield-pillar-mount-pair-for-86-95-jeep-yj,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
cover-6-vinyl-black-w-yellow-kc-soft-pr,RADIUS_cover-6-vinyl-black-w-yellow-kc-soft-pr,cover-6-vinyl-black-w-yellow-kc-soft-pr,"Cover; 6"" Vinyl Black w/ Yellow KC Soft (pr)",Radius Fabrications,radius,https://radiusfabrications.com.au/products/cover-6-vinyl-black-w-yellow-kc-soft-pr,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
cover-retro-6-vinyl-yellow-w-black-kc-daylighter-smiley-face-pr,RADIUS_cover-retro-6-vinyl-yellow-w-black-kc-daylighter-smiley-face-pr,cover-retro-6-vinyl-yellow-w-black-kc-daylighter-smiley-face-pr,"Cover; Retro 6"" Vinyl Yellow w/ Black ""KC DAYLIGHTER"" Smiley Face (pr)",Radius Fabrications,radius,https://radiusfabrications.com.au/products/cover-retro-6-vinyl-yellow-w-black-kc-daylighter-smiley-face-pr,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
cover-retro-6-vinyl-yellow-w-black-kc-soft-pr,RADIUS_cover-retro-6-vinyl-yellow-w-black-kc-soft-pr,cover-retro-6-vinyl-yellow-w-black-kc-soft-pr,"Cover; Retro 6"" Vinyl Yellow w/ Black KC Soft (pr)",Radius Fabrications,radius,https://radiusfabrications.com.au/products/cover-retro-6-vinyl-yellow-w-black-kc-soft-pr,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
2-pin-deutsch-dt-male-connector-for-add-on-lights,RADIUS_2-pin-deutsch-dt-male-connector-for-add-on-lights,2-pin-deutsch-dt-male-connector-for-add-on-lights,2 Pin Deutsch (DT) Male Connector For Add-on Lights,Radius Fabrications,radius,https://radiusfabrications.com.au/products/2-pin-deutsch-dt-male-connector-for-add-on-lights,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
96-plug-in-wiring-extension-2-pin-deutsch-connector,RADIUS_96-plug-in-wiring-extension-2-pin-deutsch-connector,96-plug-in-wiring-extension-2-pin-deutsch-connector,"96"" Plug-In Wiring Extension - 2-Pin Deutsch Connector",Radius Fabrications,radius,https://radiusfabrications.com.au/products/96-plug-in-wiring-extension-2-pin-deutsch-connector,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
bracket-set-l-bracket-28-chase-led-light-bar,RADIUS_bracket-set-l-bracket-28-chase-led-light-bar,bracket-set-l-bracket-28-chase-led-light-bar,"Bracket Set - L-Bracket - 28"" Chase LED Light Bar",Radius Fabrications,radius,https://radiusfabrications.com.au/products/bracket-set-l-bracket-28-chase-led-light-bar,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-logo-flat-bill-snapback-trucker-hat-black-multicam-one-size,RADIUS_kc-logo-flat-bill-snapback-trucker-hat-black-multicam-one-size,kc-logo-flat-bill-snapback-trucker-hat-black-multicam-one-size,KC Logo - Flat Bill Snapback Trucker Hat - Black MultiCam - One Size,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-logo-flat-bill-snapback-trucker-hat-black-multicam-one-size,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-off-road-banner-adventure-further-18-x60,RADIUS_kc-off-road-banner-adventure-further-18x60,kc-off-road-banner-adventure-further-18x60,"KC Off-Road Banner - Adventure Further - 18""x60""",Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-off-road-banner-adventure-further-18x60,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-trailblazer-long-sleeve-tee-shirt-black-2x-large,RADIUS_kc-trailblazer-long-sleeve-tee-shirt-black-2x-large,kc-trailblazer-long-sleeve-tee-shirt-black-2x-large,KC Trailblazer Long Sleeve Tee Shirt - Black - 2X-Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-trailblazer-long-sleeve-tee-shirt-black-2x-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-trailblazer-long-sleeve-tee-shirt-black-large,RADIUS_kc-trailblazer-long-sleeve-tee-shirt-black-large,kc-trailblazer-long-sleeve-tee-shirt-black-large,KC Trailblazer Long Sleeve Tee Shirt - Black - Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-trailblazer-long-sleeve-tee-shirt-black-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-trailblazer-long-sleeve-tee-shirt-black-small,RADIUS_kc-trailblazer-long-sleeve-tee-shirt-black-small,kc-trailblazer-long-sleeve-tee-shirt-black-small,KC Trailblazer Long Sleeve Tee Shirt - Black - Small,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-trailblazer-long-sleeve-tee-shirt-black-small,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-trailblazer-long-sleeve-tee-shirt-black-x-large,RADIUS_kc-trailblazer-long-sleeve-tee-shirt-black-x-large,kc-trailblazer-long-sleeve-tee-shirt-black-x-large,KC Trailblazer Long Sleeve Tee Shirt - Black - X-Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-trailblazer-long-sleeve-tee-shirt-black-x-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
gravity-titan-pro6-led-v2-light-bar-rear-light-ring-replacement-part-titan-pro6-ring,RADIUS_gravity®-titan-pro6-led-v2-light-bar-rear-light-ring-replacement-part-titan-pro6,gravity®-titan-pro6-led-v2-light-bar-rear-light-ring-replacement-part-titan-pro6,Gravity® Titan/Pro6 LED V2 Light Bar Rear Light Ring Replacement Part Titan/Pro6 Ring,Radius Fabrications,radius,https://radiusfabrications.com.au/products/gravity®-titan-pro6-led-v2-light-bar-rear-light-ring-replacement-part-titan-pro6-ring,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
48-plug-in-wiring-extension-2-pin-deutsch-connector,RADIUS_48-plug-in-wiring-extension-2-pin-deutsch-connector,48-plug-in-wiring-extension-2-pin-deutsch-connector,"48"" Plug-In Wiring Extension - 2-Pin Deutsch Connector",Radius Fabrications,radius,https://radiusfabrications.com.au/products/48-plug-in-wiring-extension-2-pin-deutsch-connector,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
5-lens-reflector-replacement-part-fog-beam,RADIUS_5-lens-reflector-replacement-part-fog-beam,5-lens-reflector-replacement-part-fog-beam,"5"" Lens / Reflector - Replacement Part - Fog Beam",Radius Fabrications,radius,https://radiusfabrications.com.au/products/5-lens-reflector-replacement-part-fog-beam,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
5-lens-reflector-replacement-part-spot-beam,RADIUS_5-lens-reflector-replacement-part-spot-beam,5-lens-reflector-replacement-part-spot-beam,"5"" Lens / Reflector - Replacement Part - Spot Beam",Radius Fabrications,radius,https://radiusfabrications.com.au/products/5-lens-reflector-replacement-part-spot-beam,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
5-lens-reflector-replacement-part-spread-beam,RADIUS_5-lens-reflector-replacement-part-spread-beam,5-lens-reflector-replacement-part-spread-beam,"5"" Lens / Reflector - Replacement Part - Spread Beam",Radius Fabrications,radius,https://radiusfabrications.com.au/products/5-lens-reflector-replacement-part-spread-beam,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
6-lens-reflector-replacement-part-fog-beam,RADIUS_6-lens-reflector-replacement-part-fog-beam,6-lens-reflector-replacement-part-fog-beam,"6"" Lens / Reflector - Replacement Part - Fog Beam",Radius Fabrications,radius,https://radiusfabrications.com.au/products/6-lens-reflector-replacement-part-fog-beam,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
6-lens-reflector-replacement-part-spot-beam,RADIUS_6-lens-reflector-replacement-part-spot-beam,6-lens-reflector-replacement-part-spot-beam,"6"" Lens / Reflector - Replacement Part - Spot Beam",Radius Fabrications,radius,https://radiusfabrications.com.au/products/6-lens-reflector-replacement-part-spot-beam,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
6-lens-reflector-replacement-part-spread-beam,RADIUS_6-lens-reflector-replacement-part-spread-beam,6-lens-reflector-replacement-part-spread-beam,"6"" Lens / Reflector - Replacement Part - Spread Beam",Radius Fabrications,radius,https://radiusfabrications.com.au/products/6-lens-reflector-replacement-part-spread-beam,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
cover-retro-5x7-rectangular-vinyl-yellow-w-black-kc-soft-pr,RADIUS_cover-retro-5x7-rectangular-vinyl-yellow-w-black-kc-soft-pr,cover-retro-5x7-rectangular-vinyl-yellow-w-black-kc-soft-pr,"Cover; Retro 5x7"" Rectangular Vinyl Yellow w/ Black KC Soft (pr)",Radius Fabrications,radius,https://radiusfabrications.com.au/products/cover-retro-5x7-rectangular-vinyl-yellow-w-black-kc-soft-pr,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-arizona-tee-shirt-arizona-green-3x-large,RADIUS_kc-arizona-tee-shirt-arizona-green-3x-large,kc-arizona-tee-shirt-arizona-green-3x-large,KC Arizona Tee Shirt - Arizona Green - 3X-Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-arizona-tee-shirt-arizona-green-3x-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-arizona-tee-shirt-arizona-green-4x-large,RADIUS_kc-arizona-tee-shirt-arizona-green-4x-large,kc-arizona-tee-shirt-arizona-green-4x-large,KC Arizona Tee Shirt - Arizona Green - 4X-Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-arizona-tee-shirt-arizona-green-4x-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-arizona-tee-shirt-arizona-green-5x-large,RADIUS_kc-arizona-tee-shirt-arizona-green-5x-large,kc-arizona-tee-shirt-arizona-green-5x-large,KC Arizona Tee Shirt - Arizona Green - 5X-Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-arizona-tee-shirt-arizona-green-5x-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-baja-bound-retro-tee-shirt-natural-2x-large,RADIUS_kc-baja-bound-retro-tee-shirt-natural-2x-large,kc-baja-bound-retro-tee-shirt-natural-2x-large,KC Baja Bound Retro Tee Shirt - Natural - 2X-Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-baja-bound-retro-tee-shirt-natural-2x-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-baja-bound-retro-tee-shirt-natural-large,RADIUS_kc-baja-bound-retro-tee-shirt-natural-large,kc-baja-bound-retro-tee-shirt-natural-large,KC Baja Bound Retro Tee Shirt - Natural - Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-baja-bound-retro-tee-shirt-natural-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-baja-bound-retro-tee-shirt-natural-medium,RADIUS_kc-baja-bound-retro-tee-shirt-natural-medium,kc-baja-bound-retro-tee-shirt-natural-medium,KC Baja Bound Retro Tee Shirt - Natural - Medium,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-baja-bound-retro-tee-shirt-natural-medium,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-baja-bound-retro-tee-shirt-natural-small,RADIUS_kc-baja-bound-retro-tee-shirt-natural-small,kc-baja-bound-retro-tee-shirt-natural-small,KC Baja Bound Retro Tee Shirt - Natural - Small,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-baja-bound-retro-tee-shirt-natural-small,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-baja-bound-retro-tee-shirt-natural-x-large,RADIUS_kc-baja-bound-retro-tee-shirt-natural-x-large,kc-baja-bound-retro-tee-shirt-natural-x-large,KC Baja Bound Retro Tee Shirt - Natural - X-Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-baja-bound-retro-tee-shirt-natural-x-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-classic-yellow-logo-tee-shirt-black-2x-large,RADIUS_kc-classic-yellow-logo-tee-shirt-black-2x-large,kc-classic-yellow-logo-tee-shirt-black-2x-large,KC Classic Yellow Logo Tee Shirt - Black - 2X-Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-classic-yellow-logo-tee-shirt-black-2x-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-classic-yellow-logo-tee-shirt-black-large,RADIUS_kc-classic-yellow-logo-tee-shirt-black-large,kc-classic-yellow-logo-tee-shirt-black-large,KC Classic Yellow Logo Tee Shirt - Black - Large,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-classic-yellow-logo-tee-shirt-black-large,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
kc-classic-yellow-logo-tee-shirt-black-medium,RADIUS_kc-classic-yellow-logo-tee-shirt-black-medium,kc-classic-yellow-logo-tee-shirt-black-medium,KC Classic Yellow Logo Tee Shirt - Black - Medium,Radius Fabrications,radius,https://radiusfabrications.com.au/products/kc-classic-yellow-logo-tee-shirt-black-medium,,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
